customer_id,account_age_months,monthly_spend,contract_type,region,customer_segment,product_usage_score,support_ticket_count,avg_response_time_hours,avg_resolution_time_hours,satisfaction_score,failed_interactions,previous_escalations,renewal_due_days,renewal_status,severity_low_count,severity_medium_count,severity_high_count,severity_critical_count,risk_label
CUST-011217,43,19619.26,annual,APAC,Enterprise,82.38,7,5.19,25.39,4.68,0,2,63,upcoming,5,1,1,0,0
CUST-011218,38,1736.12,multi_year,North America,SMB,70.7,4,1.78,12.47,5.0,0,0,124,not_due,0,2,2,0,0
CUST-011219,67,3924.02,multi_year,North America,Mid-Market,70.11,0,14.45,39.88,4.61,0,0,170,not_due,0,0,0,0,0
CUST-011220,90,17834.57,multi_year,North America,Enterprise,76.17,3,3.46,18.73,4.48,1,0,226,not_due,2,0,0,1,0
CUST-011221,52,1331.36,annual,Europe,SMB,66.73,1,5.59,16.87,4.21,0,0,349,not_due,1,0,0,0,0
CUST-011222,23,1478.43,monthly,Europe,Mid-Market,56.3,3,5.19,16.29,4.31,2,0,39,due_soon,0,2,1,0,0
CUST-011223,38,623.56,annual,Europe,SMB,55.14,4,17.9,67.19,3.7,2,3,261,not_due,3,1,0,0,1
CUST-011224,60,3837.16,monthly,North America,Mid-Market,31.73,5,3.52,21.82,4.8,1,1,130,not_due,2,1,1,1,0
CUST-011225,39,576.95,annual,North America,SMB,75.02,4,15.36,56.86,4.73,0,1,-5,overdue,1,3,0,0,0
CUST-011226,26,699.75,monthly,Europe,SMB,68.83,5,22.02,57.34,5.0,0,2,252,not_due,3,2,0,0,0
CUST-011227,46,1486.47,multi_year,North America,SMB,75.42,5,4.6,22.4,4.6,3,0,340,not_due,1,3,1,0,0
CUST-011228,40,7126.38,monthly,Latin America,Enterprise,67.91,8,8.71,34.29,3.98,1,0,11,due_soon,2,6,0,0,0
CUST-011229,16,2223.96,monthly,APAC,Mid-Market,58.12,6,9.12,35.3,3.95,1,1,314,not_due,2,2,1,1,1
CUST-011230,53,22902.07,multi_year,North America,Enterprise,100.0,9,7.3,36.86,3.88,3,2,108,upcoming,4,2,3,0,0
CUST-011231,69,907.01,monthly,Europe,SMB,76.0,2,7.05,14.3,5.0,1,2,17,due_soon,1,1,0,0,0
CUST-011232,88,45309.48,monthly,North America,Strategic,97.99,5,5.76,33.68,5.0,0,1,126,not_due,2,1,1,1,0
CUST-011233,115,453.08,annual,Latin America,SMB,54.74,6,7.71,26.14,5.0,1,0,255,not_due,4,2,0,0,0
CUST-011234,120,11031.34,multi_year,Europe,Enterprise,70.01,2,7.46,23.25,4.27,1,0,55,upcoming,1,1,0,0,0
CUST-011235,19,8970.53,monthly,North America,Enterprise,60.01,5,5.72,13.83,4.15,3,0,319,not_due,2,3,0,0,0
CUST-011236,56,4582.71,annual,APAC,Mid-Market,90.65,2,3.1,12.71,5.0,1,0,244,not_due,1,1,0,0,0
CUST-011237,14,3598.35,monthly,North America,Mid-Market,25.86,12,27.19,112.53,2.7,4,1,145,not_due,6,2,3,1,1
CUST-011238,52,,annual,North America,Enterprise,76.47,12,8.58,44.48,4.08,1,1,75,upcoming,8,2,0,2,1
CUST-011239,65,6576.72,monthly,North America,Enterprise,64.71,13,8.44,26.49,3.97,2,0,43,due_soon,9,2,2,0,1
CUST-011240,20,657.45,annual,North America,SMB,84.76,2,14.64,34.42,4.23,0,0,216,not_due,1,1,0,0,0
CUST-011241,118,21274.67,annual,North America,Enterprise,57.49,7,26.6,62.89,4.1,1,1,110,upcoming,1,4,2,0,0
CUST-011242,21,864.07,multi_year,Middle East & Africa,SMB,42.48,11,11.73,52.16,4.18,2,1,151,not_due,6,4,1,0,0
CUST-011243,25,3526.99,annual,Europe,Mid-Market,99.19,4,5.85,17.83,5.0,0,0,296,not_due,3,0,1,0,0
CUST-011244,65,1780.06,annual,Latin America,Mid-Market,66.81,5,3.77,24.31,4.0,1,0,94,upcoming,3,1,0,1,0
CUST-011245,57,11885.35,annual,North America,Enterprise,83.25,9,3.28,13.3,4.59,0,0,95,upcoming,4,5,0,0,0
CUST-011246,57,1455.0,monthly,Latin America,Mid-Market,56.77,4,3.18,12.29,4.63,1,1,205,not_due,1,3,0,0,0
CUST-011247,7,637.9,monthly,APAC,SMB,81.36,1,9.93,21.37,5.0,1,0,51,upcoming,1,0,0,0,0
CUST-011248,60,2629.25,annual,APAC,Mid-Market,80.17,5,9.68,44.15,4.15,4,1,297,,1,3,0,1,1
CUST-011249,55,478.42,monthly,APAC,SMB,82.79,5,9.09,48.35,4.26,3,0,166,not_due,2,1,1,1,0
CUST-011250,33,3863.23,monthly,Europe,Mid-Market,56.43,5,3.12,19.01,4.35,1,0,326,not_due,1,3,0,1,0
CUST-011251,16,5092.25,annual,Europe,Mid-Market,90.04,1,6.8,27.79,5.0,0,0,48,upcoming,0,1,0,0,0
CUST-011252,46,7561.64,monthly,Latin America,Enterprise,71.02,7,8.65,29.4,4.35,2,0,273,not_due,3,3,1,0,0
CUST-011253,70,403.33,monthly,North America,SMB,31.2,12,6.52,35.24,3.84,1,2,188,not_due,4,3,5,0,1
CUST-011254,83,664.7,annual,,SMB,90.23,2,9.65,36.06,5.0,0,1,44,due_soon,0,2,0,0,0
CUST-011255,38,1903.79,annual,Middle East & Africa,Mid-Market,76.89,6,8.0,19.85,4.09,3,2,-9,overdue,2,4,0,0,0
CUST-011256,89,980.13,monthly,Latin America,SMB,,6,14.43,57.74,4.63,1,1,27,due_soon,2,3,0,1,1
CUST-011257,15,1255.27,annual,Europe,SMB,64.83,4,6.29,23.86,4.8,2,0,279,not_due,3,0,1,0,0
CUST-011258,70,968.2,monthly,APAC,SMB,44.96,7,,35.2,3.57,3,1,209,not_due,4,1,2,0,1
CUST-011259,45,2360.95,multi_year,Latin America,Mid-Market,74.59,4,3.28,9.46,4.89,0,0,231,not_due,0,4,0,0,0
CUST-011260,15,519.72,annual,Europe,SMB,76.49,3,3.48,12.02,5.0,0,1,-11,overdue,2,0,1,0,0
CUST-011261,81,5063.88,annual,North America,Mid-Market,69.02,6,24.15,48.65,,4,2,52,upcoming,4,2,0,0,1
CUST-011262,45,5002.95,annual,Europe,Enterprise,71.0,8,10.24,53.01,4.24,1,0,241,not_due,3,2,1,2,0
CUST-011263,73,3683.93,annual,North America,Mid-Market,57.79,2,11.03,49.76,4.59,3,0,222,not_due,0,1,1,0,0
CUST-011264,42,1169.05,annual,North America,SMB,51.42,5,26.75,89.64,3.76,5,1,40,due_soon,1,2,1,1,1
CUST-011265,42,487.87,annual,Middle East & Africa,SMB,67.63,2,8.56,21.27,4.13,4,1,63,upcoming,0,1,1,0,0
CUST-011266,33,1594.0,multi_year,APAC,SMB,76.47,4,2.72,9.16,4.69,0,0,18,due_soon,2,2,0,0,0
CUST-011267,46,3260.17,multi_year,APAC,Mid-Market,65.08,4,4.36,18.99,4.9,1,0,-18,overdue,2,1,0,1,0
CUST-011268,58,3683.01,annual,Europe,Mid-Market,75.11,9,7.33,25.79,3.86,1,1,245,not_due,5,4,0,0,0
CUST-011269,43,1392.15,multi_year,North America,SMB,86.75,2,9.42,30.36,4.35,0,0,365,not_due,2,0,0,0,0
CUST-011270,21,728.4,monthly,Europe,SMB,78.63,2,5.89,22.31,4.73,1,0,354,not_due,1,1,0,0,0
CUST-011271,56,645.94,annual,APAC,SMB,58.77,8,17.62,59.49,4.49,3,1,243,not_due,6,2,0,0,0
CUST-011272,56,664.43,annual,Europe,SMB,38.82,4,13.82,43.16,4.68,1,0,362,not_due,3,1,0,0,0
CUST-011273,20,24363.36,monthly,North America,Strategic,73.41,14,20.34,63.36,4.52,1,0,40,due_soon,8,5,1,0,0
CUST-011274,31,1180.93,multi_year,APAC,SMB,67.16,4,6.51,21.75,4.42,3,1,183,not_due,1,2,1,0,0
CUST-011275,19,1619.59,multi_year,North America,SMB,72.45,5,9.91,30.47,4.64,0,0,101,upcoming,2,2,0,1,0
CUST-011276,47,1015.61,multi_year,Europe,SMB,63.84,7,13.16,51.09,4.43,1,0,-4,overdue,5,2,0,0,0
CUST-011277,65,899.52,annual,Europe,SMB,94.83,2,9.87,41.92,5.0,0,0,47,upcoming,1,0,1,0,0
CUST-011278,60,528.9,annual,Middle East & Africa,SMB,59.96,10,8.86,43.37,4.13,1,0,239,not_due,5,2,2,1,0
CUST-011279,16,5074.07,annual,North America,Mid-Market,98.88,2,9.62,19.32,5.0,0,0,111,upcoming,0,2,0,0,0
CUST-011280,45,556.83,monthly,North America,SMB,75.29,5,9.85,34.87,5.0,2,0,-22,overdue,3,2,0,0,0
CUST-011281,23,1064.44,multi_year,Middle East & Africa,SMB,89.92,4,,28.89,4.58,1,1,273,not_due,1,1,2,0,0
CUST-011282,19,2959.6,monthly,Middle East & Africa,Mid-Market,59.82,5,4.06,18.42,4.73,0,2,238,not_due,2,1,2,0,0
CUST-011283,45,6136.88,multi_year,North America,Mid-Market,57.89,10,6.55,17.56,4.8,0,1,274,not_due,5,4,1,0,0
CUST-011284,34,492.19,annual,APAC,SMB,78.95,1,3.6,13.81,5.0,0,0,202,not_due,0,1,0,0,0
CUST-011285,108,3778.95,monthly,Latin America,Enterprise,67.88,6,11.18,43.7,4.44,1,0,129,not_due,2,3,1,0,0
CUST-011286,114,543.29,monthly,North America,SMB,53.47,6,8.13,37.28,4.34,3,2,61,upcoming,1,4,0,1,1
CUST-011287,65,15729.2,annual,APAC,Strategic,83.12,9,8.32,35.33,4.25,2,1,352,not_due,4,3,0,2,0
CUST-011288,32,43884.18,monthly,North America,Strategic,76.02,13,5.36,13.72,4.01,2,0,36,due_soon,2,11,0,0,0
CUST-011289,13,4073.29,multi_year,APAC,Mid-Market,42.75,4,15.86,69.21,3.9,2,1,90,upcoming,1,2,1,0,0
CUST-011290,31,482.91,monthly,North America,SMB,72.56,1,15.68,66.08,4.23,1,0,243,not_due,0,0,1,0,0
CUST-011291,70,6886.55,annual,APAC,Enterprise,83.43,3,12.98,40.37,4.63,3,1,87,upcoming,3,0,0,0,0
CUST-011292,35,1038.49,monthly,APAC,SMB,36.15,9,8.67,38.37,4.58,4,2,169,not_due,5,2,2,0,1
CUST-011293,16,1153.17,monthly,North America,SMB,95.24,2,16.38,54.58,4.76,0,0,327,not_due,1,0,1,0,0
CUST-011294,98,1463.81,monthly,APAC,Mid-Market,85.85,4,4.55,14.47,4.4,1,0,-28,overdue,1,2,1,0,0
CUST-011295,26,5690.71,multi_year,North America,Mid-Market,42.8,8,18.89,67.37,2.6,5,1,195,not_due,7,0,1,0,1
CUST-011296,28,10566.12,annual,North America,Enterprise,60.92,12,8.24,55.62,4.4,2,0,344,not_due,6,3,1,2,1
CUST-011297,86,9323.13,multi_year,Latin America,Enterprise,56.83,7,3.18,15.75,4.33,1,3,113,upcoming,5,1,0,1,0
CUST-011298,51,5166.79,annual,Latin America,Enterprise,46.84,14,8.59,57.83,3.41,3,0,248,not_due,5,4,3,2,1
CUST-011299,52,6590.1,monthly,APAC,Enterprise,67.35,9,10.5,53.03,4.43,2,0,354,not_due,4,2,3,0,0
CUST-011300,53,1369.03,monthly,Latin America,Mid-Market,64.54,13,9.98,41.25,3.73,3,0,355,not_due,5,5,3,0,1
CUST-011301,24,5510.82,annual,North America,Mid-Market,51.54,7,23.23,88.98,3.71,5,3,227,not_due,2,4,1,0,1
CUST-011302,63,14160.3,monthly,Europe,Strategic,52.5,13,5.19,23.93,3.73,2,0,340,not_due,4,7,2,0,0
CUST-011303,77,22103.75,monthly,Latin America,Strategic,66.21,6,7.61,39.09,3.7,4,1,353,not_due,3,1,2,0,1
CUST-011304,47,7178.45,annual,Latin America,Enterprise,74.0,7,17.65,72.7,4.14,4,2,298,not_due,4,0,1,2,1
CUST-011305,40,4388.92,monthly,Europe,Enterprise,,12,19.6,85.73,3.5,1,0,35,due_soon,6,1,3,2,1
CUST-011306,90,2862.41,annual,North America,Mid-Market,68.19,2,8.17,20.17,4.82,2,0,42,due_soon,1,1,0,0,0
CUST-011307,72,507.36,annual,APAC,SMB,76.4,2,7.8,26.72,4.49,1,0,348,not_due,1,0,0,1,0
CUST-011308,27,13623.24,annual,North America,Enterprise,82.59,4,6.7,27.65,5.0,0,2,302,not_due,2,2,0,0,0
CUST-011309,67,515.44,annual,APAC,SMB,72.02,2,6.92,21.95,5.0,2,0,362,not_due,2,0,0,0,0
CUST-011310,41,800.36,annual,North America,SMB,69.73,3,6.28,15.66,4.62,2,2,92,upcoming,2,1,0,0,0
CUST-011311,53,3598.67,annual,Europe,Mid-Market,62.94,2,7.56,27.17,4.82,1,0,258,not_due,0,0,2,0,0
CUST-011312,111,1816.2,monthly,North America,Mid-Market,55.07,4,3.78,14.66,5.0,1,0,338,not_due,0,4,0,0,0
CUST-011313,16,3597.19,monthly,APAC,Mid-Market,65.04,6,5.6,17.28,4.75,1,1,282,not_due,3,2,1,0,0
CUST-011314,10,,monthly,Middle East & Africa,SMB,63.63,4,11.21,46.92,4.82,1,1,153,not_due,1,3,0,0,0
CUST-011315,31,880.19,annual,Europe,SMB,74.03,3,6.68,29.91,4.02,3,1,89,upcoming,1,1,1,0,0
CUST-011316,41,417.4,annual,Middle East & Africa,SMB,54.01,4,9.53,34.84,4.28,3,1,70,upcoming,1,1,1,1,0
CUST-011317,28,715.64,annual,Europe,SMB,77.9,3,6.14,28.77,4.64,1,2,42,due_soon,1,1,1,0,0
CUST-011318,63,659.11,monthly,North America,SMB,36.18,14,12.94,52.99,3.64,3,0,239,not_due,3,5,6,0,1
CUST-011319,58,4833.2,monthly,APAC,Enterprise,73.61,5,19.92,60.88,4.02,2,0,290,not_due,3,1,1,0,0
CUST-011320,46,969.31,monthly,North America,SMB,58.4,4,13.34,46.02,3.99,2,1,93,upcoming,2,1,1,0,0
CUST-011321,55,,multi_year,North America,SMB,52.78,3,5.43,12.31,5.0,3,1,345,not_due,1,2,0,0,0
CUST-011322,53,441.44,monthly,APAC,SMB,42.89,7,9.68,44.69,4.12,2,1,295,not_due,2,2,2,1,1
CUST-011323,94,3094.06,annual,North America,Mid-Market,76.34,7,6.78,31.21,3.86,1,1,140,not_due,3,3,1,0,0
CUST-011324,25,6272.04,monthly,Latin America,Enterprise,64.12,7,5.99,26.76,4.51,1,1,353,not_due,3,2,1,1,0
CUST-011325,51,1670.55,annual,Europe,SMB,70.51,4,11.78,51.8,4.24,3,0,-25,overdue,0,3,1,0,0
CUST-011326,85,1056.11,annual,North America,SMB,63.77,3,6.73,26.56,4.76,2,1,178,not_due,2,1,0,0,0
CUST-011327,39,6200.55,monthly,Europe,Enterprise,55.09,8,10.02,50.01,4.38,2,0,249,not_due,3,3,1,1,0
CUST-011328,46,734.73,annual,North America,SMB,69.04,3,1.94,7.62,5.0,0,0,233,not_due,2,1,0,0,0
CUST-011329,71,8140.14,annual,APAC,Enterprise,,3,7.98,41.47,4.73,2,1,227,not_due,1,0,2,0,0
CUST-011330,12,32278.97,annual,North America,Strategic,58.03,7,8.37,32.46,4.43,1,0,318,not_due,5,0,2,0,0
CUST-011331,77,3365.67,multi_year,Latin America,Mid-Market,43.47,7,9.36,30.26,4.42,3,2,264,not_due,2,4,1,0,0
CUST-011332,56,,multi_year,North America,Strategic,64.07,13,10.92,63.88,3.67,2,1,156,not_due,6,3,3,1,0
CUST-011333,67,3348.38,annual,North America,Mid-Market,69.6,2,3.52,13.77,5.0,0,2,-23,overdue,0,1,1,0,0
CUST-011334,64,2287.58,multi_year,Europe,Mid-Market,86.06,3,7.06,19.18,4.59,1,0,253,not_due,2,0,1,0,0
CUST-011335,17,1348.02,multi_year,North America,SMB,38.02,1,6.11,27.91,4.28,1,0,242,not_due,0,0,0,1,0
CUST-011336,19,649.39,annual,Europe,SMB,,1,2.75,12.84,,1,0,157,not_due,0,0,1,0,0
CUST-011337,9,1015.13,annual,Europe,SMB,70.58,4,10.55,42.52,4.39,2,0,205,not_due,2,1,1,0,0
CUST-011338,17,2274.24,annual,North America,Mid-Market,69.03,7,6.55,21.97,4.61,2,1,194,not_due,5,1,1,0,0
CUST-011339,24,3166.03,annual,Europe,Mid-Market,67.86,0,2.98,10.38,5.0,1,2,360,not_due,0,0,0,0,0
CUST-011340,47,822.81,annual,Latin America,SMB,58.03,3,4.22,21.23,4.42,1,0,95,upcoming,1,1,0,1,0
CUST-011341,88,8296.7,multi_year,North America,Mid-Market,58.72,8,11.73,50.82,4.0,0,0,344,not_due,5,1,1,1,0
CUST-011342,38,860.25,multi_year,Europe,SMB,79.56,5,21.25,70.86,5.0,2,1,-14,overdue,2,3,0,0,0
CUST-011343,44,1177.21,monthly,North America,SMB,65.85,6,4.06,17.45,4.04,2,1,97,upcoming,3,2,1,0,0
CUST-011344,42,911.83,annual,Latin America,SMB,65.67,3,8.36,34.46,4.45,0,0,242,not_due,1,1,0,1,0
CUST-011345,59,10084.08,annual,North America,Enterprise,100.0,3,12.0,45.86,4.81,2,0,19,due_soon,1,1,1,0,0
CUST-011346,31,4256.26,multi_year,North America,Mid-Market,92.63,2,8.68,18.13,4.86,1,1,80,upcoming,1,1,0,0,0
CUST-011347,43,8715.26,annual,Europe,Enterprise,75.33,4,10.64,33.89,4.8,1,0,26,due_soon,1,1,2,0,0
CUST-011348,73,462.33,monthly,APAC,SMB,77.69,5,5.17,22.08,4.78,1,0,120,upcoming,4,0,0,1,0
CUST-011349,90,1656.4,monthly,North America,Mid-Market,72.99,2,2.36,12.05,4.79,1,1,358,not_due,1,0,1,0,0
CUST-011350,86,12197.18,monthly,APAC,Strategic,61.33,7,1.61,31.93,4.74,0,1,42,due_soon,3,0,2,2,1
CUST-011351,80,304.74,monthly,North America,SMB,43.07,12,11.08,,2.8,4,0,32,due_soon,5,2,3,2,1
CUST-011352,83,1985.02,monthly,Latin America,Mid-Market,78.38,3,4.23,11.88,5.0,1,0,7,due_soon,2,1,0,0,0
CUST-011353,46,843.33,monthly,Latin America,SMB,61.75,5,8.72,33.36,4.8,0,1,109,upcoming,3,2,0,0,0
CUST-011354,30,1013.67,multi_year,APAC,SMB,87.3,4,14.06,58.56,5.0,0,1,37,due_soon,3,1,0,0,0
CUST-011355,55,2930.44,annual,APAC,Mid-Market,80.91,3,14.61,44.1,4.42,2,0,75,upcoming,2,1,0,0,0
CUST-011356,59,697.07,annual,Europe,SMB,41.49,8,18.16,45.59,4.33,2,1,217,not_due,4,3,1,0,0
CUST-011357,39,5512.89,annual,APAC,Mid-Market,77.67,3,11.85,42.34,4.53,3,0,217,not_due,2,1,0,0,0
CUST-011358,31,29930.54,monthly,North America,Strategic,95.47,9,7.15,18.29,5.0,0,0,269,not_due,8,1,0,0,0
CUST-011359,85,498.78,annual,APAC,SMB,63.97,9,7.3,39.82,4.85,0,0,-7,overdue,2,4,2,1,0
CUST-011360,45,2137.99,multi_year,Europe,SMB,77.91,1,4.35,12.74,5.0,1,0,143,not_due,0,0,1,0,0
CUST-011361,37,15999.04,annual,APAC,Enterprise,84.69,3,5.65,20.82,5.0,0,0,171,not_due,1,1,1,0,0
CUST-011362,39,2272.76,annual,Europe,Mid-Market,42.13,5,6.43,26.83,3.76,2,1,-25,overdue,4,0,1,0,1
CUST-011363,51,,monthly,Europe,Enterprise,27.41,4,,31.67,4.44,0,0,271,not_due,3,0,1,0,0
CUST-011364,30,882.1,annual,North America,SMB,64.38,4,1.48,16.27,4.41,0,0,24,due_soon,0,2,1,1,0
CUST-011365,58,1665.93,annual,Europe,Mid-Market,40.39,2,3.28,20.69,4.62,2,1,148,not_due,1,0,0,1,0
CUST-011366,6,18265.11,annual,Europe,Strategic,93.9,11,6.22,24.63,4.61,1,2,15,due_soon,5,5,0,1,0
CUST-011367,20,1000.51,annual,APAC,SMB,81.65,4,20.1,54.19,4.65,2,0,328,not_due,3,1,0,0,0
CUST-011368,36,14414.89,annual,North America,Enterprise,89.14,6,16.78,37.13,5.0,2,0,270,not_due,5,1,0,0,0
CUST-011369,60,4916.0,monthly,Latin America,Mid-Market,61.26,4,11.99,28.64,4.55,1,0,92,upcoming,4,0,0,0,0
CUST-011370,37,7918.25,monthly,APAC,Enterprise,81.08,1,13.65,36.19,5.0,1,0,269,not_due,1,0,0,0,0
CUST-011371,76,353.97,annual,Latin America,SMB,68.59,2,17.64,60.54,4.97,0,0,249,not_due,2,0,0,0,0
CUST-011372,89,1376.77,monthly,Latin America,Mid-Market,,1,2.55,9.49,,1,0,296,not_due,0,1,0,0,0
CUST-011373,42,741.77,annual,Europe,SMB,100.0,1,2.46,5.65,4.87,0,0,122,not_due,0,1,0,0,0
CUST-011374,26,20770.12,multi_year,Latin America,Strategic,54.68,4,2.02,4.06,4.59,2,0,243,not_due,2,2,0,0,0
CUST-011375,43,770.27,annual,Europe,SMB,96.54,2,7.27,23.74,5.0,0,0,183,not_due,1,0,0,1,0
CUST-011376,75,814.48,monthly,North America,SMB,30.1,8,9.71,44.78,3.93,3,0,-7,overdue,2,3,3,0,1
CUST-011377,25,19216.2,annual,North America,Enterprise,66.75,4,16.09,62.44,4.49,2,0,-5,overdue,2,2,0,0,0
CUST-011378,64,1069.12,annual,North America,SMB,76.53,5,25.05,85.78,3.44,1,1,238,not_due,1,2,2,0,1
CUST-011379,42,1826.4,annual,North America,Mid-Market,58.63,7,7.05,23.59,3.91,3,1,245,not_due,3,3,1,0,0
CUST-011380,66,1289.97,multi_year,North America,SMB,76.89,1,6.32,16.7,4.96,1,0,138,not_due,1,0,0,0,0
CUST-011381,58,1426.9,annual,Middle East & Africa,Mid-Market,73.28,3,5.98,18.58,,2,1,96,upcoming,2,1,0,0,0
CUST-011382,32,581.54,monthly,North America,SMB,72.55,9,7.68,46.32,3.51,5,1,310,not_due,2,4,2,1,1
CUST-011383,42,4419.42,annual,Latin America,Mid-Market,63.62,5,5.17,12.58,4.84,1,0,142,not_due,2,3,0,0,0
CUST-011384,59,1756.06,multi_year,APAC,Mid-Market,60.47,7,7.17,23.31,4.33,2,2,129,not_due,2,4,1,0,0
CUST-011385,73,1259.41,annual,Latin America,SMB,70.22,2,2.28,6.08,4.82,1,1,15,due_soon,1,1,0,0,0
CUST-011386,42,1112.13,multi_year,APAC,SMB,66.54,5,5.26,43.6,4.58,4,0,63,upcoming,0,2,1,2,1
CUST-011387,75,778.05,annual,Middle East & Africa,SMB,67.5,4,6.58,27.29,4.27,2,0,80,upcoming,2,2,0,0,0
CUST-011388,118,8818.31,multi_year,North America,Enterprise,66.75,4,4.29,10.89,4.78,1,1,364,not_due,1,3,0,0,0
CUST-011389,77,874.95,annual,Europe,SMB,70.41,7,12.7,38.05,4.96,2,0,107,upcoming,4,3,0,0,0
CUST-011390,45,952.45,multi_year,North America,SMB,61.71,2,12.86,43.74,4.08,1,0,115,upcoming,0,2,0,0,0
CUST-011391,45,839.46,multi_year,North America,SMB,63.88,2,5.79,19.89,5.0,4,0,192,not_due,1,1,0,0,0
CUST-011392,18,3736.93,multi_year,Europe,Mid-Market,53.15,7,11.46,32.92,5.0,0,1,218,not_due,3,2,2,0,0
CUST-011393,41,28518.15,multi_year,Europe,Enterprise,74.67,11,8.19,25.38,4.3,2,0,310,not_due,8,2,1,0,0
CUST-011394,64,3408.21,annual,Middle East & Africa,Mid-Market,51.71,6,5.9,33.17,4.42,2,1,25,due_soon,2,2,0,2,1
CUST-011395,73,10587.03,annual,North America,Enterprise,72.26,4,19.05,39.23,4.07,1,0,84,upcoming,3,1,0,0,0
CUST-011396,24,2749.63,annual,Latin America,Mid-Market,84.33,4,7.49,26.98,5.0,0,0,262,not_due,2,1,0,1,0
CUST-011397,57,9860.73,annual,North America,Enterprise,93.64,4,2.08,5.77,4.61,0,0,122,not_due,3,1,0,0,0
CUST-011398,82,11917.89,annual,APAC,Enterprise,65.14,5,10.2,24.6,4.18,3,1,322,not_due,1,3,1,0,0
CUST-011399,23,608.29,annual,North America,SMB,100.0,2,5.18,16.17,5.0,1,0,42,due_soon,1,1,0,0,0
CUST-011400,53,26723.7,annual,Middle East & Africa,Strategic,81.49,6,7.66,35.88,4.54,3,0,211,not_due,2,1,3,0,0
CUST-011401,33,6242.53,annual,Europe,Enterprise,69.17,9,10.93,69.22,3.02,3,1,106,upcoming,3,1,3,2,1
CUST-011402,21,3850.34,multi_year,North America,Mid-Market,100.0,0,,7.82,4.88,0,0,141,not_due,0,0,0,0,0
CUST-011403,42,938.45,annual,Latin America,SMB,52.0,7,3.94,19.16,4.46,2,1,133,not_due,2,3,2,0,0
CUST-011404,17,1714.18,annual,North America,SMB,66.75,6,8.1,25.62,4.67,2,0,164,not_due,2,3,1,0,0
CUST-011405,32,1376.26,,Latin America,Mid-Market,66.94,4,6.61,19.98,5.0,1,0,346,not_due,2,1,1,0,0
CUST-011406,47,2325.67,annual,North America,Mid-Market,45.06,7,11.24,26.64,3.98,2,0,204,not_due,3,4,0,0,0
CUST-011407,73,3503.33,annual,,Mid-Market,83.84,2,6.07,19.56,5.0,1,0,313,not_due,0,2,0,0,0
CUST-011408,25,1184.77,annual,North America,SMB,72.02,3,7.43,20.61,4.91,0,1,14,due_soon,2,1,0,0,0
CUST-011409,39,2330.86,annual,APAC,Mid-Market,78.36,3,3.97,18.69,4.87,1,0,53,upcoming,2,0,1,0,0
CUST-011410,74,755.43,annual,APAC,SMB,78.08,3,3.32,13.09,5.0,1,2,172,not_due,2,1,0,0,0
CUST-011411,29,674.15,monthly,Europe,SMB,33.26,2,2.52,6.67,4.24,2,2,37,due_soon,2,0,0,0,1
CUST-011412,21,708.02,monthly,North America,SMB,82.31,2,,35.63,5.0,1,0,288,not_due,1,0,0,1,0
CUST-011413,88,12812.07,multi_year,Europe,Enterprise,59.25,5,13.89,56.14,4.72,1,1,25,due_soon,3,0,1,1,0
CUST-011414,44,3996.92,multi_year,Europe,Mid-Market,88.62,2,5.8,18.89,5.0,0,0,57,upcoming,1,1,0,0,0
CUST-011415,76,47334.08,annual,North America,Strategic,49.75,20,28.41,116.32,1.98,6,1,49,upcoming,7,5,6,2,1
CUST-011416,32,12198.77,multi_year,Europe,Enterprise,78.22,8,9.88,48.15,4.18,1,2,157,not_due,2,4,2,0,0
CUST-011417,65,16521.22,annual,Europe,Enterprise,56.34,5,9.21,42.38,5.0,2,2,315,not_due,1,3,1,0,0
CUST-011418,75,2515.22,monthly,Europe,Mid-Market,65.87,4,18.92,63.87,4.37,3,3,180,not_due,2,0,2,0,1
CUST-011419,34,8465.27,annual,Europe,Enterprise,64.39,7,6.69,24.27,4.47,1,1,311,not_due,3,2,2,0,0
CUST-011420,63,,monthly,North America,Strategic,70.94,4,5.16,34.65,3.68,3,1,194,not_due,1,0,2,1,1
CUST-011421,30,3541.05,monthly,Latin America,Enterprise,58.18,8,10.5,39.38,4.22,2,0,337,not_due,4,4,0,0,0
CUST-011422,87,655.74,multi_year,APAC,SMB,63.89,3,3.76,14.35,4.68,2,0,313,not_due,2,1,0,0,0
CUST-011423,30,2285.65,annual,APAC,Mid-Market,88.3,5,13.9,46.4,5.0,1,0,298,not_due,3,1,1,0,0
CUST-011424,90,635.94,monthly,APAC,SMB,83.29,2,13.48,29.81,4.8,1,1,109,upcoming,2,0,0,0,0
CUST-011425,57,1526.4,annual,Europe,SMB,99.37,3,2.59,8.06,5.0,0,0,-13,overdue,0,3,0,0,0
CUST-011426,40,7792.84,annual,Middle East & Africa,Enterprise,67.91,3,8.97,35.69,4.69,2,1,342,not_due,1,1,1,0,0
CUST-011427,96,7575.46,annual,Europe,Enterprise,65.69,5,3.42,23.01,4.27,0,0,203,not_due,2,2,0,1,0
CUST-011428,33,1164.19,annual,Europe,SMB,68.85,3,17.37,50.45,3.51,2,0,258,not_due,1,0,1,1,0
CUST-011429,117,832.29,annual,APAC,SMB,56.02,4,4.21,19.93,3.97,2,0,158,not_due,2,0,2,0,0
